0,3.38185202707
1,4.842877225
2,5.11438312885
3,5.41431782284
4,3.91421726763
5,5.50659646083
6,4.96802918296
7,4.67422471751
8,3.80322179629
9,4.58630615868
10,4.66023653171
11,4.27941465785
12,4.39518380875
13,2.76010632871
14,4.88569936276
15,4.80828353071
16,4.66903613187
17,4.50720039008
18,4.94264005197
19,5.29245937694
20,3.10284610195
21,5.12334550339
22,2.09487004829
23,2.69180938627
24,5.42917932965
25,4.74460211084
26,5.22625441992
27,3.48005867381
28,5.37217382986
29,2.50317334276
30,3.60171476159
31,2.82453723066
32,4.00183426984
33,4.97861548498
34,5.46401229824
35,4.16992102668
36,3.92463558692
37,5.02306922453
38,4.3734062075
39,5.14682961392
40,5.01865983221
41,4.09375252518
42,4.84416864677
43,4.0104742848
44,2.28149236614
45,4.52974311486
46,3.09649458191
47,4.46183912931
48,4.38579810078
49,5.59449069707
50,3.37782060416
51,3.38964307511
52,3.72323196548
53,3.63670790671
54,4.92507055038
55,1.97307452564
56,4.00177437814
57,4.23297910785
58,3.84274336289
59,4.73639779191
60,4.41279190339
61,4.935352711
62,4.38598772475
63,3.99257010908
64,3.90602764508
65,4.71765053753
66,5.24042977346
67,2.83790750722
68,4.75977444687
69,4.22231167833
70,4.3140596201
71,2.75472272816
72,4.28403129771
73,4.90582638667
74,4.3536667939
75,5.01029592914
76,3.49830609577
77,4.28765971859
78,4.50805936654
79,4.02093673165
80,2.353213184
81,3.61018540436
82,4.53346224156
83,3.52247096966
84,4.86096292257
85,3.39358322271
86,2.82290090313
87,4.88545347702
88,4.16301169637
89,4.55889649665
90,3.01802411505
91,3.67881258097
92,5.21662086764
93,4.89208306923
94,5.17627423315
95,4.12239718959
96,3.86074918272
97,3.63827247003
98,3.85263365943
99,4.39700539674
100,3.68881928756
101,3.32696677749
102,4.6125734404
103,5.91851438723
104,5.16671105129
105,3.55502953357
106,0.846130217855
107,2.68185575529
108,4.96304696685
109,2.22663271641
110,3.75053968959
111,4.6367448393
112,4.56121711629
113,4.05910020059
114,4.53879416353
115,2.69340373099
116,5.00586407852
117,5.377698154
118,4.59033331886
119,4.59111041458
120,5.00501506935
121,4.40768308373
122,1.94198496484
123,5.19045413435
124,3.68775307615
125,4.07567624624
126,4.56732128421
127,4.16011792249
128,4.84951448753
129,4.6598008992
130,4.04282383545
131,2.30354161344
132,2.37870444743
133,4.18509549003
134,4.039340039
135,4.36398311646
136,4.51631364292
137,3.63071838433
138,2.70723460266
139,2.30608777587
140,4.84907447231
141,3.91428658191
142,4.60701847659
143,3.5010494786
144,3.70494371942
145,4.57577237737
146,3.81299953972
147,4.33642872179
148,4.31194389135
149,3.60786000445
150,4.61536068938
151,3.18083976097
152,3.84350715719
153,4.61400125931
154,2.82784151708
155,5.17353630638
156,4.0123973299
157,4.03330552637
158,3.5476299238
159,4.9406809665
160,4.88109979437
161,4.06793786785
162,4.1381666743
163,5.02025546375
164,4.36490025368
165,3.15835182263
166,5.15134364447
167,3.65945424517
168,2.24732746392
169,5.11423742831
170,3.59451411823
171,2.84315672252
172,5.46972963966
173,4.76554314903
174,3.27665191587
175,4.8601756775
176,5.55642509773
177,3.001842604
178,4.7327282003
179,1.74269567262
180,3.67112756664
181,4.8657243685
182,3.06190637502
183,6.16829378782
184,3.83921135105
185,4.81067188743
186,4.20652739657
187,2.78599349721
188,3.80268755508
189,4.57718854716
190,3.62572720228
191,4.24373034249
192,2.84473355848
193,5.17053755319
194,3.64823441301
195,4.17827958799
196,2.62136851873
197,4.71392971481
198,1.16739127536
199,4.48015388635
200,4.65952536158
201,2.99443086859
202,4.81481675813
203,4.92916547137
204,3.58893003391
205,4.44434334851
206,2.37712060892
207,4.20008361489
208,4.81764410898
209,4.19091116164
210,5.26429763018
211,4.0527601756
212,4.32333085392
213,4.0693862694
214,3.0288697822
215,4.43538329908
216,4.80653386595
217,4.37720322255
218,4.30010200933
